"Step","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_9_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_9_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_9_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_8_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_8_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_8_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_7_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_7_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_7_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_6_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_6_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_6_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_5_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_5_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_5_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_4_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_4_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_4_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_3_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_3_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_3_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_2_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_2_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_2_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_1_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_1_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_1_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_0_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_0_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_20_trial_0_contcorrect_True - current_best_fitness__MAX"
"44","-195.5500030517578","-195.5500030517578","-195.5500030517578","-196.85000610351562","-196.85000610351562","-196.85000610351562","-175.85000610351562","-175.85000610351562","-175.85000610351562","-162.8000030517578","-162.8000030517578","-162.8000030517578","-199","-199","-199","-160.35000610351562","-160.35000610351562","-160.35000610351562","-150.10000610351562","-150.10000610351562","-150.10000610351562","-134.35000610351562","-134.35000610351562","-134.35000610351562","-199","-199","-199","-148.4499969482422","-148.4499969482422","-148.4499969482422"
"45","-152.40000915527344","-152.40000915527344","-152.40000915527344","-199","-199","-199","-190.0500030517578","-190.0500030517578","-190.0500030517578","-168","-168","-168","-199","-199","-199","-199","-199","-199","-160.25","-160.25","-160.25","-145.5500030517578","-145.5500030517578","-145.5500030517578","-199","-199","-199","-199","-199","-199"
"46","-185.8000030517578","-185.8000030517578","-185.8000030517578","-199","-199","-199","-193.5","-193.5","-193.5","-137.9499969482422","-137.9499969482422","-137.9499969482422","-199","-199","-199","-149.0500030517578","-149.0500030517578","-149.0500030517578","-159.8000030517578","-159.8000030517578","-159.8000030517578","-129.5500030517578","-129.5500030517578","-129.5500030517578","-199","-199","-199","-139.85000610351562","-139.85000610351562","-139.85000610351562"
"48","-192.75","-192.75","-192.75","-197.6999969482422","-197.6999969482422","-197.6999969482422","-180.60000610351562","-180.60000610351562","-180.60000610351562","-167.6999969482422","-167.6999969482422","-167.6999969482422","-199","-199","-199","-196.10000610351562","-196.10000610351562","-196.10000610351562","-195.0500030517578","-195.0500030517578","-195.0500030517578","-139.40000915527344","-139.40000915527344","-139.40000915527344","-199","-199","-199","-170.4499969482422","-170.4499969482422","-170.4499969482422"
"50","-199","-199","-199","-199","-199","-199","-174.9499969482422","-174.9499969482422","-174.9499969482422","-158.4499969482422","-158.4499969482422","-158.4499969482422","-199","-199","-199","-199","-199","-199","-161.5","-161.5","-161.5","-102.1500015258789","-102.1500015258789","-102.1500015258789","-199","-199","-199","-154.9499969482422","-154.9499969482422","-154.9499969482422"
"51","-108.5999984741211","-108.5999984741211","-108.5999984741211","-184.60000610351562","-184.60000610351562","-184.60000610351562","-180.5","-180.5","-180.5","-137.90000915527344","-137.90000915527344","-137.90000915527344","-199","-199","-199","-142.25","-142.25","-142.25","-157.60000610351562","-157.60000610351562","-157.60000610351562","-133.1999969482422","-133.1999969482422","-133.1999969482422","-199","-199","-199","-155.60000610351562","-155.60000610351562","-155.60000610351562"
"52","-189.5500030517578","-189.5500030517578","-189.5500030517578","-199","-199","-199","-165.15000915527344","-165.15000915527344","-165.15000915527344","-148.8000030517578","-148.8000030517578","-148.8000030517578","-199","-199","-199","-135.1999969482422","-135.1999969482422","-135.1999969482422","-185.15000915527344","-185.15000915527344","-185.15000915527344","-126.5999984741211","-126.5999984741211","-126.5999984741211","-167.5","-167.5","-167.5","-135.1999969482422","-135.1999969482422","-135.1999969482422"
"53","-158.25","-158.25","-158.25","-198.75","-198.75","-198.75","-177.9499969482422","-177.9499969482422","-177.9499969482422","-152.0500030517578","-152.0500030517578","-152.0500030517578","-198.90000915527344","-198.90000915527344","-198.90000915527344","-134.3000030517578","-134.3000030517578","-134.3000030517578","-143.65000915527344","-143.65000915527344","-143.65000915527344","-124.3499984741211","-124.3499984741211","-124.3499984741211","-199","-199","-199","-143.5500030517578","-143.5500030517578","-143.5500030517578"
"56","-146.65000915527344","-146.65000915527344","-146.65000915527344","-104.5","-104.5","-104.5","-143.8000030517578","-143.8000030517578","-143.8000030517578","-102.45000457763672","-102.45000457763672","-102.45000457763672","-192.75","-192.75","-192.75","-171.5500030517578","-171.5500030517578","-171.5500030517578","-149.85000610351562","-149.85000610351562","-149.85000610351562","-120.4000015258789","-120.4000015258789","-120.4000015258789","-186.5","-186.5","-186.5","-128.25","-128.25","-128.25"
"57","-136.90000915527344","-136.90000915527344","-136.90000915527344","-190.25","-190.25","-190.25","-150.35000610351562","-150.35000610351562","-150.35000610351562","-139.0500030517578","-139.0500030517578","-139.0500030517578","-199","-199","-199","-125.70000457763672","-125.70000457763672","-125.70000457763672","-133.10000610351562","-133.10000610351562","-133.10000610351562","-128","-128","-128","-198.25","-198.25","-198.25","-127.6500015258789","-127.6500015258789","-127.6500015258789"
"58","-156.25","-156.25","-156.25","-198.6999969482422","-198.6999969482422","-198.6999969482422","-114.25","-114.25","-114.25","-136","-136","-136","-199","-199","-199","-140.35000610351562","-140.35000610351562","-140.35000610351562","-125.0999984741211","-125.0999984741211","-125.0999984741211","-110.05000305175781","-110.05000305175781","-110.05000305175781","-162.5","-162.5","-162.5","-131.5","-131.5","-131.5"
"59","-135.85000610351562","-135.85000610351562","-135.85000610351562","-150.9499969482422","-150.9499969482422","-150.9499969482422","-107.5999984741211","-107.5999984741211","-107.5999984741211","-139.10000610351562","-139.10000610351562","-139.10000610351562","-183.5500030517578","-183.5500030517578","-183.5500030517578","-134.35000610351562","-134.35000610351562","-134.35000610351562","-134.60000610351562","-134.60000610351562","-134.60000610351562","-117.25","-117.25","-117.25","-169.6999969482422","-169.6999969482422","-169.6999969482422","-115.20000457763672","-115.20000457763672","-115.20000457763672"
"62","-150.3000030517578","-150.3000030517578","-150.3000030517578","-199","-199","-199","-199","-199","-199","-184.3000030517578","-184.3000030517578","-184.3000030517578","-198.9499969482422","-198.9499969482422","-198.9499969482422","-199","-199","-199","-199","-199","-199","-172.8000030517578","-172.8000030517578","-172.8000030517578","-199","-199","-199","-199","-199","-199"
"63","-199","-199","-199","-199","-199","-199","-199","-199","-199","-178.15000915527344","-178.15000915527344","-178.15000915527344","-151.85000610351562","-151.85000610351562","-151.85000610351562","-184.0500030517578","-184.0500030517578","-184.0500030517578","-199","-199","-199","-151.3000030517578","-151.3000030517578","-151.3000030517578","-199","-199","-199","-199","-199","-199"
