"Step","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_9_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_9_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_9_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_8_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_8_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_8_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_7_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_7_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_7_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_6_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_6_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_6_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_5_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_5_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_5_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_4_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_4_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_4_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_3_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_3_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_3_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_2_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_2_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_2_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_1_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_1_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_1_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_0_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_0_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_200_trial_0_contcorrect_True - current_best_fitness__MAX"
"0","-199","-199","-199","-163.9499969482422","-163.9499969482422","-163.9499969482422","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199"
"3","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-196.8000030517578","-196.8000030517578","-196.8000030517578","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199"
"4","-199","-199","-199","-189.90000915527344","-189.90000915527344","-189.90000915527344","-199","-199","-199","-199","-199","-199","-172.15000915527344","-172.15000915527344","-172.15000915527344","-199","-199","-199","-199","-199","-199","-199","-199","-199","-141.8000030517578","-141.8000030517578","-141.8000030517578","-199","-199","-199"
"5","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-164.5","-164.5","-164.5","-199","-199","-199","-199","-199","-199","-165.90000915527344","-165.90000915527344","-165.90000915527344","-193.90000915527344","-193.90000915527344","-193.90000915527344","-199","-199","-199"
"9","-193.85000610351562","-193.85000610351562","-193.85000610351562","-199","-199","-199","-199","-199","-199","-199","-199","-199","-153.8000030517578","-153.8000030517578","-153.8000030517578","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199"
"11","-187","-187","-187","-199","-199","-199","-160.15000915527344","-160.15000915527344","-160.15000915527344","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199"
"14","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-144.1999969482422","-144.1999969482422","-144.1999969482422","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199"
"16","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199"
"17","-195.60000610351562","-195.60000610351562","-195.60000610351562","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199"
"18","-199","-199","-199","-159.40000915527344","-159.40000915527344","-159.40000915527344","-197.60000610351562","-197.60000610351562","-197.60000610351562","-199","-199","-199","-197.6999969482422","-197.6999969482422","-197.6999969482422","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-197.35000610351562","-197.35000610351562","-197.35000610351562"
"19","-199","-199","-199","-199","-199","-199","-195.5","-195.5","-195.5","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-113.0999984741211","-113.0999984741211","-113.0999984741211"
"21","-199","-199","-199","-199","-199","-199","-195.40000915527344","-195.40000915527344","-195.40000915527344","-199","-199","-199","-159.5","-159.5","-159.5","-198.3000030517578","-198.3000030517578","-198.3000030517578","-199","-199","-199","-199","-199","-199","-199","-199","-199","-146.10000610351562","-146.10000610351562","-146.10000610351562"
"25","-180.25","-180.25","-180.25","-183.25","-183.25","-183.25","-189.75","-189.75","-189.75","-199","-199","-199","-147.90000915527344","-147.90000915527344","-147.90000915527344","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199"
"26","-199","-199","-199","-198.15000915527344","-198.15000915527344","-198.15000915527344","-184.35000610351562","-184.35000610351562","-184.35000610351562","-199","-199","-199","-181.40000915527344","-181.40000915527344","-181.40000915527344","-199","-199","-199","-199","-199","-199","-149.60000610351562","-149.60000610351562","-149.60000610351562","-199","-199","-199","-199","-199","-199"
"27","-177.8000030517578","-177.8000030517578","-177.8000030517578","-169.65000915527344","-169.65000915527344","-169.65000915527344","-178.0500030517578","-178.0500030517578","-178.0500030517578","-199","-199","-199","-155.1999969482422","-155.1999969482422","-155.1999969482422","-199","-199","-199","-199","-199","-199","-199","-199","-199","-189.9499969482422","-189.9499969482422","-189.9499969482422","-169.8000030517578","-169.8000030517578","-169.8000030517578"
"33","-144.90000915527344","-144.90000915527344","-144.90000915527344","-190.6999969482422","-190.6999969482422","-190.6999969482422","-127.75","-127.75","-127.75","-199","-199","-199","-140.25","-140.25","-140.25","-199","-199","-199","-199","-199","-199","-142.3000030517578","-142.3000030517578","-142.3000030517578","-192.6999969482422","-192.6999969482422","-192.6999969482422","-199","-199","-199"
"34","-144.60000610351562","-144.60000610351562","-144.60000610351562","-194.1999969482422","-194.1999969482422","-194.1999969482422","-141.75","-141.75","-141.75","-199","-199","-199","-154.10000610351562","-154.10000610351562","-154.10000610351562","-198.25","-198.25","-198.25","-199","-199","-199","-199","-199","-199","-182.4499969482422","-182.4499969482422","-182.4499969482422","-187","-187","-187"
"35","-159","-159","-159","-128.6999969482422","-128.6999969482422","-128.6999969482422","-147.0500030517578","-147.0500030517578","-147.0500030517578","-199","-199","-199","-147.90000915527344","-147.90000915527344","-147.90000915527344","-199","-199","-199","-199","-199","-199","-195.6999969482422","-195.6999969482422","-195.6999969482422","-145.15000915527344","-145.15000915527344","-145.15000915527344","-169.15000915527344","-169.15000915527344","-169.15000915527344"
"36","-141.5500030517578","-141.5500030517578","-141.5500030517578","-194.90000915527344","-194.90000915527344","-194.90000915527344","-163.90000915527344","-163.90000915527344","-163.90000915527344","-199","-199","-199","-142.1999969482422","-142.1999969482422","-142.1999969482422","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-199","-159.1999969482422","-159.1999969482422","-159.1999969482422"
"39","-152.4499969482422","-152.4499969482422","-152.4499969482422","-153.65000915527344","-153.65000915527344","-153.65000915527344","-142.1999969482422","-142.1999969482422","-142.1999969482422","-199","-199","-199","-142.10000610351562","-142.10000610351562","-142.10000610351562","-149.10000610351562","-149.10000610351562","-149.10000610351562","-199","-199","-199","-184.75","-184.75","-184.75","-199","-199","-199","-145.3000030517578","-145.3000030517578","-145.3000030517578"
